01/01/2008,,266,"SYNERGY Stent RX","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,,94,"Tacrolimus Eluting Stent","Janus","Y","Drug Eluting Stent"
01/01/2008,,82,"Taxus Express 2 Monorail Drug Eluting Stent","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,,83,"Taxus Express 2 OTW Drug Eluting Stent","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,,165,"Taxus Express2 ATOM - OTW","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,,166,"Taxus Express2 ATOM - RX","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,,188,"Taxus Liberte Atom - OTW","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,,189,"Taxus Liberte Atom - RX","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,,198,"TAXUS Liberte Long Stent","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,12/01/2008,84,"Taxus Liberte Paclitaxel-Eluting Stent ","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,,170,"Taxus Liberte Stent - OTW","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,,171,"Taxus Liberte Stent - RX","Boston Scientific Corporation","Y","Drug Eluting Stent"
01/01/2008,,301,"Tazuna Balloon","Terumo","Y","Balloon"
01/01/2008,,37,"Tenax-XR Amorphous Silicon Carb. Coated Stent","Biotronik","Y","Coated Stent"
01/01/2008,,38,"Teneo coronary stent","Biotronik","Y","Bare Metal Stent"
01/01/2008,,272,"Threader Mico-Dilatation Balloon OTW","Boston Scientific Corporation","Y","Balloon"
01/01/2008,,271,"Threader Micro-Dilatation Balloon RX","Boston Scientific Corporation","Y","Balloon"
01/01/2008,,10,"Thrombectomy Catheter - Peripheral (any mfr)","Not Specified","N","Thrombectomy"
01/01/2008,,961,"Thrombectomy","Not Specified","N","Thrombectomy"
01/01/2008,,304,"Thrombuster II Extraction Catheter","Atrium","N","Thrombectomy"
01/01/2008,,110,"TITAN MEGA PTCA ","Johnson & Johnson","Y","Balloon"
01/01/2008,,35,"Transluminal Extraction Catheter (TEC)","Biomed","N","Extraction Catheter"
01/01/2016,,354,"Trapper Balloon","Boston Scientific Corporation","Y","Chronic Total Occlusion"
01/01/2008,,339,"Traveler coronary balloon dilatation catheter","Abbott Vascular Devices","Y","Balloon"
01/01/2008,,206,"Trek OTW","Abbott Vascular Devices","Y","Balloon"
01/01/2008,,205,"Trek Rx","Abbott Vascular Devices","Y","Balloon"
01/01/2008,,33,"Trerotola PTD Rotator Drive Unit","Arrow","N","Atherectomy"
01/01/2008,,113,"TriActiv","Kensey Nash","N","Embolic Protection"
01/01/2008,,342,"Tryton Side Branch Stent","Cordis","Y","Bare Metal Stent"
01/01/2008,,308,"Ultimaster Coronary Stent System","Terumo","Y","Drug Eluting Stent"
01/01/2008,,197,"VeriFLEX OTW ","Boston Scientific Corporation","Y","Bare Metal Stent"
01/01/2008,,196,"VeriFLEX RX","Boston Scientific Corporation","Y","Bare Metal Stent"
01/01/2008,,156,"Viva Balloon","SciMed Corp.","Y","Balloon"
01/01/2008,,167,"Voyager NC - OTW","Abbott Vascular Devices","Y","Balloon"
01/01/2008,,168,"Voyager NC - RX","Abbott Vascular Devices","Y","Balloon"
01/01/2008,,29,"Voyager OTW Balloon","Abbott Vascular Devices","Y","Balloon"
01/01/2008,,30,"Voyager Rx Coronary Dilation Catheter","Abbott Vascular Devices","Y","Balloon"
01/01/2016,,358,"Wolverine Cutting  Balloon","Boston Scientific Corporation","Y","Cutting Balloon"
01/01/2008,,90,"X-Sizer","ev3 Inc.","N","Extraction Catheter"
01/01/2008,,258,"Xience Alpine OTW","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,257,"Xience Alpine RX","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,163,"Xience DES OTW","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,162,"Xience DES RX","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,213,"Xience Nano Rx","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,320,"Xience Prime  Stent","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,217,"Xience Prime LL Rx","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,306,"Xience Prime SV Stent","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,341,"Xience ProX","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,192,"Xience V DES - OTW - Multilink MiniVision","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,190,"Xience V DES - OTW - Multilink Vision","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,193,"Xience V DES - RX - Multilink MiniVision","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,191,"Xience V DES - RX - Multilink Vision","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,234,"Xience Xpedition DES OTW","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,233,"Xience Xpedition DES Rx","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,235,"Xience Xpedition LL DES OTW","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,236,"Xience Xpedition LL DES Rx","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,237,"Xience Xpedition SV DES OTW","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,238,"Xience Xpedition SV DES Rx","Abbott Vascular Devices","Y","Drug Eluting Stent"
01/01/2008,,151,"XMI Ultra Thrombectomy Catheter","Possis","N","Thrombectomy"
01/01/2008,,152,"XMI-OTW Thrombectomy Catheter","Possis","N","Thrombectomy"
01/01/2008,,153,"XMI-RX Thrombectomy Catheter","Possis","N","Thrombectomy"
01/01/2008,,279,"XPRESS-WAY Extraction Catheter RX","Atrium","N","Extraction Catheter"
01/01/2008,07/07/2015,207,"Xpress-Way Rx","Atrium","N","Extraction Catheter"
01/01/2008,,114,"Xtract Catheter","Lumen Biomedical","N","Extraction Catheter"
01/01/2008,,154,"XVG Thrombectomy Catheter","Possis","N","Thrombectomy"
01/01/2008,,155,"XVG Ultra Thrombectomy Catheter","Possis","N","Thrombectomy"
01/01/2008,,318,"Yukon Choice BMS Coronary Stent","Translumina","Y","Bare Metal Stent"
01/01/2008,,291,"Yukon Choice Coronary Stent","Translumina","Y","Drug Eluting Stent"
